Plot Title: Sonde 2016_1,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349968, SEN S/N: 10349968)","Intensity, Lux (LGR S/N: 10349968, SEN S/N: 10349968)",Coupler Attached (LGR S/N: 10349968),Host Connected (LGR S/N: 10349968),Coupler Detached (LGR S/N: 10349968),Stopped (LGR S/N: 10349968),End Of File (LGR S/N: 10349968)
750,2016-06-12 08:30:00,8.282,9644.5,,,,,
751,2016-06-12 09:00:00,8.382,10333.4,,,,,
752,2016-06-12 09:30:00,9.077,19977.9,,,,,
753,2016-06-12 10:00:00,11.139,49600.3,,,,,
754,2016-06-12 10:30:00,12.11,77156.1,,,,,
755,2016-06-12 11:00:00,10.651,49600.3,,,,,
756,2016-06-12 11:30:00,11.041,52355.9,,,,,
757,2016-06-12 12:00:00,12.013,57867,,,,,
758,2016-06-12 12:30:00,11.431,52355.9,,,,,
759,2016-06-12 13:00:00,11.139,41333.6,,,,,
760,2016-06-12 13:30:00,12.11,49600.3,,,,,
761,2016-06-12 14:00:00,13.846,57867,,,,,
762,2016-06-12 14:30:00,15.569,63378.2,,,,,
763,2016-06-12 15:00:00,13.846,52355.9,,,,,
764,2016-06-12 15:30:00,12.497,39955.8,,,,,
765,2016-06-12 16:00:00,13.75,55111.5,,,,,
766,2016-06-12 16:30:00,14.421,52355.9,,,,,
767,2016-06-12 17:00:00,19.187,99200.7,,,,,
768,2016-06-12 17:30:00,22.621,104711.8,,,,,
769,2016-06-12 18:00:00,19.853,49600.3,,,,,
770,2016-06-12 18:30:00,13.75,42711.4,,,,,
771,2016-06-12 19:00:00,15.569,85422.8,,,,,
772,2016-06-12 19:30:00,13.558,52355.9,,,,,
773,2016-06-12 20:00:00,12.787,24800.2,,,,,
774,2016-06-12 20:30:00,11.916,15844.5,,,,,
775,2016-06-12 21:00:00,11.625,11022.3,,,,,
776,2016-06-12 21:30:00,11.041,10333.4,,,,,
777,2016-06-12 22:00:00,10.455,7233.4,,,,,
778,2016-06-12 22:30:00,10.161,9300.1,,,,,
779,2016-06-12 23:00:00,9.669,4305.6,,,,,
780,2016-06-12 23:30:00,8.68,2755.6,,,,,
781,2016-06-13 00:00:00,7.582,1141,,,,,
782,2016-06-13 00:30:00,7.079,796.5,,,,,
783,2016-06-13 01:00:00,6.775,613.5,,,,,
784,2016-06-13 01:30:00,6.37,656.6,,,,,
785,2016-06-13 02:00:00,5.655,850.4,,,,,
786,2016-06-13 02:30:00,5.86,1119.5,,,,,
787,2016-06-13 03:00:00,5.962,3100,,,,,
788,2016-06-13 03:30:00,5.141,3272.2,,,,,
789,2016-06-13 04:00:00,5.141,4994.5,,,,,
790,2016-06-13 04:30:00,4.934,8611.2,,,,,
791,2016-06-13 05:00:00,5.552,9644.5,,,,,
792,2016-06-13 05:30:00,7.381,14466.8,,,,,
793,2016-06-13 06:00:00,10.259,28933.5,,,,,
794,2016-06-13 06:30:00,9.275,27555.7,,,,,
795,2016-06-13 07:00:00,12.11,33066.9,,,,,
796,2016-06-13 07:30:00,13.365,49600.3,,,,,
797,2016-06-13 08:00:00,15.76,68889.3,,,,,
798,2016-06-13 08:30:00,20.043,79911.6,,,,,
799,2016-06-13 09:00:00,25.708,88178.4,,,,,
800,2016-06-13 09:30:00,26.39,99200.7,,,,,
801,2016-06-13 10:00:00,23.869,104711.8,,,,,
802,2016-06-13 10:30:00,29.252,115734.1,,,,,
803,2016-06-13 11:00:00,28.754,121245.2,,,,,
804,2016-06-13 11:30:00,30.054,209423.6,,,,,
805,2016-06-13 12:00:00,24.931,148801,,,,,
806,2016-06-13 12:30:00,25.319,159823.3,,,,,
807,2016-06-13 13:00:00,30.659,154312.1,,,,,
808,2016-06-13 13:30:00,26.781,154312.1,,,,,
809,2016-06-13 14:00:00,24.255,165334.4,,,,,
810,2016-06-13 14:30:00,24.351,159823.3,,,,,
811,2016-06-13 15:00:00,24.835,137778.7,,,,,
812,2016-06-13 15:30:00,22.142,132267.5,,,,,
813,2016-06-13 16:00:00,22.429,132267.5,,,,,
814,2016-06-13 16:30:00,22.333,121245.2,,,,,
815,2016-06-13 17:00:00,19.948,99200.7,,,,,
816,2016-06-13 17:30:00,19.282,110223,,,,,
817,2016-06-13 18:00:00,19.187,71644.9,,,,,
818,2016-06-13 18:30:00,17.95,68889.3,,,,,
819,2016-06-13 19:00:00,16.903,55111.5,,,,,
820,2016-06-13 19:30:00,17.284,57867,,,,,
821,2016-06-13 20:00:00,16.141,31689.1,,,,,
822,2016-06-13 20:30:00,15.187,33066.9,,,,,
823,2016-06-13 21:00:00,14.325,42711.4,,,,,
824,2016-06-13 21:30:00,12.98,16533.4,,,,,
825,2016-06-13 22:00:00,11.334,10333.4,,,,,
826,2016-06-13 22:30:00,10.553,7577.8,,,,,
827,2016-06-13 23:00:00,9.768,3272.2,,,,,
828,2016-06-13 23:30:00,8.779,2066.7,,,,,
829,2016-06-14 00:00:00,7.682,1044.1,,,,,
830,2016-06-14 00:30:00,7.28,656.6,,,,,
831,2016-06-14 01:00:00,6.877,473.6,,,,,
832,2016-06-14 01:30:00,6.37,473.6,,,,,
833,2016-06-14 02:00:00,6.064,731.9,,,,,
834,2016-06-14 02:30:00,6.268,925.7,,,,,
835,2016-06-14 03:00:00,6.268,1259.4,,,,,
836,2016-06-14 03:30:00,6.166,2927.8,,,,,
837,2016-06-14 04:00:00,6.573,4822.3,,,,,
838,2016-06-14 04:30:00,6.978,5166.7,,,,,
839,2016-06-14 05:00:00,6.674,8611.2,,,,,
840,2016-06-14 05:30:00,7.381,11711.2,,,,,
841,2016-06-14 06:00:00,7.983,16533.4,,,,,
842,2016-06-14 06:30:00,8.879,19977.9,,,,,
843,2016-06-14 07:00:00,9.472,24800.2,,,,,
844,2016-06-14 07:30:00,9.373,31689.1,,,,,
845,2016-06-14 08:00:00,9.669,34444.7,,,,,
846,2016-06-14 08:30:00,9.768,28933.5,,,,,
847,2016-06-14 09:00:00,10.455,41333.6,,,,,
848,2016-06-14 09:30:00,12.98,49600.3,,,,,
849,2016-06-14 10:00:00,13.076,49600.3,,,,,
850,2016-06-14 10:30:00,13.846,71644.9,,,,,
851,2016-06-14 11:00:00,16.332,110223,,,,,
852,2016-06-14 11:30:00,17.284,93689.5,,,,,
853,2016-06-14 12:00:00,16.046,88178.4,,,,,
854,2016-06-14 12:30:00,16.808,85422.8,,,,,
855,2016-06-14 13:00:00,22.238,176356.7,,,,,
856,2016-06-14 13:30:00,24.448,66133.8,,,,,
857,2016-06-14 14:00:00,20.043,88178.4,,,,,
858,2016-06-14 14:30:00,16.618,79911.6,,,,,
859,2016-06-14 15:00:00,17.094,79911.6,,,,,
860,2016-06-14 15:30:00,14.996,71644.9,,,,,
861,2016-06-14 16:00:00,16.903,132267.5,,,,,
862,2016-06-14 16:30:00,16.713,110223,,,,,
863,2016-06-14 17:00:00,15.187,49600.3,,,,,
864,2016-06-14 17:30:00,14.9,52355.9,,,,,
865,2016-06-14 18:00:00,14.325,74400.5,,,,,
866,2016-06-14 18:30:00,16.141,104711.8,,,,,
867,2016-06-14 19:00:00,14.038,46844.8,,,,,
868,2016-06-14 19:30:00,11.916,18600.1,,,,,
869,2016-06-14 20:00:00,11.722,27555.7,,,,,
870,2016-06-14 20:30:00,11.431,16533.4,,,,,
871,2016-06-14 21:00:00,10.748,14466.8,,,,,
872,2016-06-14 21:30:00,10.259,8266.7,,,,,
873,2016-06-14 22:00:00,9.571,5166.7,,,,,
874,2016-06-14 22:30:00,9.275,3616.7,,,,,
875,2016-06-14 23:00:00,8.779,2325,,,,,
876,2016-06-14 23:30:00,8.68,1636.1,,,,,
877,2016-06-15 00:00:00,8.182,968.8,,,,,
878,2016-06-15 00:30:00,7.782,742.7,,,,,
879,2016-06-15 01:00:00,7.582,699.7,,,,,
880,2016-06-15 01:30:00,7.28,764.2,,,,,
881,2016-06-15 02:00:00,7.481,947.2,,,,,
882,2016-06-15 02:30:00,7.28,1291.7,,,,,
883,2016-06-15 03:00:00,7.782,2927.8,,,,,
884,2016-06-15 03:30:00,8.481,4650,,,,,
885,2016-06-15 04:00:00,8.779,6200,,,,,
886,2016-06-15 04:30:00,9.373,7577.8,,,,,
887,2016-06-15 05:00:00,9.571,9300.1,,,,,
888,2016-06-15 05:30:00,10.748,12400.1,,,,,
889,2016-06-15 06:00:00,12.11,13777.9,,,,,
890,2016-06-15 06:30:00,12.207,19977.9,,,,,
891,2016-06-15 07:00:00,16.332,49600.3,,,,,
892,2016-06-15 07:30:00,15.76,57867,,,,,
893,2016-06-15 08:00:00,14.996,41333.6,,,,,
894,2016-06-15 08:30:00,16.523,41333.6,,,,,
895,2016-06-15 09:00:00,20.615,121245.2,,,,,
896,2016-06-15 09:30:00,16.332,55111.5,,,,,
897,2016-06-15 10:00:00,14.038,55111.5,,,,,
898,2016-06-15 10:30:00,17.76,176356.7,,,,,
899,2016-06-15 11:00:00,15.951,52355.9,,,,,
900,2016-06-15 11:30:00,17.284,148801,,,,,
901,2016-06-15 12:00:00,14.709,38578,,,,,
902,2016-06-15 12:30:00,16.903,49600.3,,,,,
903,2016-06-15 13:00:00,21.855,68889.3,,,,,
904,2016-06-15 13:30:00,33.326,148801,,,,,
905,2016-06-15 14:00:00,22.717,148801,,,,,
906,2016-06-15 14:30:00,23.292,159823.3,,,,,
907,2016-06-15 15:00:00,22.238,137778.7,,,,,
908,2016-06-15 15:30:00,23.1,126756.4,,,,,
909,2016-06-15 16:00:00,24.255,126756.4,,,,,
910,2016-06-15 16:30:00,24.931,115734.1,,,,,
911,2016-06-15 17:00:00,22.812,110223,,,,,
912,2016-06-15 17:30:00,18.236,57867,,,,,
913,2016-06-15 18:00:00,20.424,71644.9,,,,,
914,2016-06-15 18:30:00,23.966,57867,,,,,
915,2016-06-15 19:00:00,26.097,26178,,,,,
916,2016-06-15 19:30:00,15.951,20666.8,,,,,
917,2016-06-15 20:00:00,15.282,16533.4,,,,,
918,2016-06-15 20:30:00,14.613,12400.1,,,,,
919,2016-06-15 21:00:00,13.365,6200,,,,,
920,2016-06-15 21:30:00,12.497,6200,,,,,
921,2016-06-15 22:00:00,12.401,4477.8,,,,,
922,2016-06-15 22:30:00,12.11,2755.6,,,,,
923,2016-06-15 23:00:00,11.722,1377.8,,,,,
924,2016-06-15 23:30:00,11.625,247.6,,,,,
925,2016-06-16 00:00:00,11.139,129.2,,,,,
926,2016-06-16 00:30:00,9.768,226,,,,,
927,2016-06-16 01:00:00,10.063,183,,,,,
928,2016-06-16 01:30:00,10.357,290.6,,,,,
929,2016-06-16 02:00:00,10.161,236.8,,,,,
930,2016-06-16 02:30:00,10.063,430.6,,,,,
931,2016-06-16 03:00:00,10.161,430.6,,,,,
932,2016-06-16 03:30:00,10.063,1033.3,,,,,
933,2016-06-16 04:00:00,10.357,2066.7,,,,,
934,2016-06-16 04:30:00,10.455,2755.6,,,,,
935,2016-06-16 05:00:00,10.553,4650,,,,,
936,2016-06-16 05:30:00,10.748,8611.2,,,,,
937,2016-06-16 06:00:00,11.139,12400.1,,,,,
938,2016-06-16 06:30:00,11.722,18600.1,,,,,
939,2016-06-16 07:00:00,12.787,24800.2,,,,,
940,2016-06-16 07:30:00,14.038,28933.5,,,,,
941,2016-06-16 08:00:00,14.134,17911.2,,,,,
942,2016-06-16 08:30:00,12.69,33066.9,,,,,
943,2016-06-16 09:00:00,13.461,34444.7,,,,,
944,2016-06-16 09:30:00,16.046,55111.5,,,,,
945,2016-06-16 10:00:00,19.472,137778.7,,,,,
946,2016-06-16 10:30:00,14.613,38578,,,,,
947,2016-06-16 11:00:00,12.013,26178,,,,,
948,2016-06-16 11:30:00,11.916,33066.9,,,,,
949,2016-06-16 12:00:00,13.461,99200.7,,,,,
950,2016-06-16 12:30:00,20.71,121245.2,,,,,
951,2016-06-16 13:00:00,21.664,71644.9,,,,,
952,2016-06-16 13:30:00,14.517,46844.8,,,,,
953,2016-06-16 14:00:00,16.427,68889.3,,,,,
954,2016-06-16 14:30:00,13.365,44089.2,,,,,
955,2016-06-16 15:00:00,18.806,132267.5,,,,,
956,2016-06-16 15:30:00,14.613,22044.6,,,,,
957,2016-06-16 16:00:00,17.475,93689.5,,,,,
958,2016-06-16 16:30:00,20.138,110223,,,,,
959,2016-06-16 17:00:00,17.76,57867,,,,,
960,2016-06-16 17:30:00,20.138,46844.8,,,,,
961,2016-06-16 18:00:00,14.709,13777.9,,,,,
962,2016-06-16 18:30:00,11.916,10677.8,,,,,
963,2016-06-16 19:00:00,11.431,6544.5,,,,,
964,2016-06-16 19:30:00,11.431,7233.4,,,,,
965,2016-06-16 20:00:00,10.748,5511.1,,,,,
966,2016-06-16 20:30:00,11.041,14466.8,,,,,
967,2016-06-16 21:00:00,10.748,1980.6,,,,,
968,2016-06-16 21:30:00,10.846,10677.8,,,,,
969,2016-06-16 22:00:00,10.357,3444.5,,,,,
970,2016-06-16 22:30:00,10.063,2325,,,,,
971,2016-06-16 23:00:00,9.571,1044.1,,,,,
972,2016-06-16 23:30:00,9.965,796.5,,,,,
973,2016-06-17 00:00:00,9.472,635.1,,,,,
974,2016-06-17 00:30:00,9.373,495.1,,,,,
975,2016-06-17 01:00:00,9.176,452.1,,,,,
976,2016-06-17 01:30:00,8.978,538.2,,,,,
977,2016-06-17 02:00:00,8.779,559.7,,,,,
978,2016-06-17 02:30:00,8.879,710.4,,,,,
979,2016-06-17 03:00:00,8.581,1054.9,,,,,
980,2016-06-17 03:30:00,9.176,1324,,,,,
981,2016-06-17 04:00:00,8.978,3444.5,,,,,
982,2016-06-17 04:30:00,9.472,4994.5,,,,,
983,2016-06-17 05:00:00,9.866,6544.5,,,,,
984,2016-06-17 05:30:00,10.651,13777.9,,,,,
985,2016-06-17 06:00:00,10.944,12400.1,,,,,
986,2016-06-17 06:30:00,13.076,26178,,,,,
987,2016-06-17 07:00:00,14.709,34444.7,,,,,
988,2016-06-17 07:30:00,16.427,33066.9,,,,,
989,2016-06-17 08:00:00,13.558,34444.7,,,,,
990,2016-06-17 08:30:00,15.951,38578,,,,,
991,2016-06-17 09:00:00,29.252,60622.6,,,,,
992,2016-06-17 09:30:00,29.452,49600.3,,,,,
993,2016-06-17 10:00:00,27.173,49600.3,,,,,
994,2016-06-17 10:30:00,13.076,38578,,,,,
995,2016-06-17 11:00:00,18.616,74400.5,,,,,
996,2016-06-17 11:30:00,29.853,176356.7,,,,,
997,2016-06-17 12:00:00,13.942,37200.2,,,,,
998,2016-06-17 12:30:00,11.916,39955.8,,,,,
999,2016-06-17 13:00:00,27.173,143289.8,,,,,
1000,2016-06-17 13:30:00,39.05,154312.1,,,,,
1001,2016-06-17 14:00:00,31.268,71644.9,,,,,
1002,2016-06-17 14:30:00,17.379,60622.6,,,,,
1003,2016-06-17 15:00:00,15.951,88178.4,,,,,
1004,2016-06-17 15:30:00,23.581,154312.1,,,,,
1005,2016-06-17 16:00:00,21.473,148801,,,,,
1006,2016-06-17 16:30:00,24.835,121245.2,,,,,
1007,2016-06-17 17:00:00,22.525,74400.5,,,,,
1008,2016-06-17 17:30:00,16.237,23422.4,,,,,
1009,2016-06-17 18:00:00,14.996,27555.7,,,,,
1010,2016-06-17 18:30:00,15.473,26178,,,,,
1011,2016-06-17 19:00:00,21.282,82667.2,,,,,
1012,2016-06-17 19:30:00,14.421,17222.3,,,,,
1013,2016-06-17 20:00:00,14.134,9300.1,,,,,
1014,2016-06-17 20:30:00,12.883,4133.4,,,,,
1015,2016-06-17 21:00:00,11.916,9644.5,,,,,
1016,2016-06-17 21:30:00,10.357,4477.8,,,,,
1017,2016-06-17 22:00:00,10.748,2066.7,,,,,
1018,2016-06-17 22:30:00,11.041,2411.1,,,,,
1019,2016-06-17 23:00:00,10.748,2325,,,,,
1020,2016-06-17 23:30:00,10.651,1033.3,,,,,
1021,2016-06-18 00:00:00,10.259,839.6,,,,,
1022,2016-06-18 00:30:00,10.063,592,,,,,
1023,2016-06-18 01:00:00,9.965,516.7,,,,,
1024,2016-06-18 01:30:00,9.965,667.4,,,,,
1025,2016-06-18 02:00:00,9.768,731.9,,,,,
1026,2016-06-18 02:30:00,9.275,958,,,,,
1027,2016-06-18 03:00:00,9.571,2238.9,,,,,
1028,2016-06-18 03:30:00,8.182,1808.3,,,,,
1029,2016-06-18 04:00:00,8.481,3444.5,,,,,
1030,2016-06-18 04:30:00,10.357,10333.4,,,,,
1031,2016-06-18 05:00:00,12.013,9300.1,,,,,
1032,2016-06-18 05:30:00,13.558,16533.4,,,,,
1033,2016-06-18 06:00:00,14.996,34444.7,,,,,
1034,2016-06-18 06:30:00,16.141,28933.5,,,,,
1035,2016-06-18 07:00:00,17.284,57867,,,,,
1036,2016-06-18 07:30:00,18.045,55111.5,,,,,
1037,2016-06-18 08:00:00,22.525,63378.2,,,,,
1038,2016-06-18 08:30:00,27.173,74400.5,,,,,
1039,2016-06-18 09:00:00,32.086,85422.8,,,,,
1040,2016-06-18 09:30:00,36.187,93689.5,,,,,
1041,2016-06-18 10:00:00,30.457,104711.8,,,,,
1042,2016-06-18 10:30:00,30.356,33066.9,,,,,
1043,2016-06-18 11:00:00,29.652,42711.4,,,,,
1044,2016-06-18 11:30:00,21.378,49600.3,,,,,
1045,2016-06-18 12:00:00,21.187,42711.4,,,,,
1046,2016-06-18 12:30:00,23.484,79911.6,,,,,
1047,2016-06-18 13:00:00,21.855,66133.8,,,,,
1048,2016-06-18 13:30:00,21.76,99200.7,,,,,
1049,2016-06-18 14:00:00,21.187,68889.3,,,,,
1050,2016-06-18 14:30:00,21.664,104711.8,,,,,
1051,2016-06-18 15:00:00,21.569,35822.5,,,,,
1052,2016-06-18 15:30:00,21.951,110223,,,,,
1053,2016-06-18 16:00:00,21.282,99200.7,,,,,
1054,2016-06-18 16:30:00,20.615,93689.5,,,,,
1055,2016-06-18 17:00:00,18.711,79911.6,,,,,
1056,2016-06-18 17:30:00,17.189,66133.8,,,,,
1057,2016-06-18 18:00:00,14.421,44089.2,,,,,
1058,2016-06-18 18:30:00,17.284,71644.9,,,,,
1059,2016-06-18 19:00:00,15.664,68889.3,,,,,
1060,2016-06-18 19:30:00,15.282,74400.5,,,,,
1061,2016-06-18 20:00:00,14.996,21355.7,,,,,
1062,2016-06-18 20:30:00,12.401,22044.6,,,,,
1063,2016-06-18 21:00:00,12.304,46844.8,,,,,
1064,2016-06-18 21:30:00,12.11,14466.8,,,,,
1065,2016-06-18 22:00:00,11.625,15155.7,,,,,
1066,2016-06-18 22:30:00,11.722,14466.8,,,,,
1067,2016-06-18 23:00:00,11.528,5166.7,,,,,
1068,2016-06-18 23:30:00,11.722,3444.5,,,,,
1069,2016-06-19 00:00:00,10.259,2497.2,,,,,
1070,2016-06-19 00:30:00,9.965,2066.7,,,,,
1071,2016-06-19 01:00:00,10.063,2411.1,,,,,
1072,2016-06-19 01:30:00,10.259,2669.5,,,,,
1073,2016-06-19 02:00:00,10.846,5166.7,,,,,
1074,2016-06-19 02:30:00,11.139,6200,,,,,
1075,2016-06-19 03:00:00,10.063,2927.8,,,,,
1076,2016-06-19 03:30:00,10.553,3788.9,,,,,
1077,2016-06-19 04:00:00,11.041,2152.8,,,,,
1078,2016-06-19 04:30:00,11.625,7233.4,,,,,
1079,2016-06-19 05:00:00,12.11,9300.1,,,,,
1080,2016-06-19 05:30:00,10.944,9300.1,,,,,
1081,2016-06-19 06:00:00,11.041,14466.8,,,,,
1082,2016-06-19 06:30:00,12.69,19977.9,,,,,
1083,2016-06-19 07:00:00,12.207,23422.4,,,,,
1084,2016-06-19 07:30:00,12.497,24800.2,,,,,
1085,2016-06-19 08:00:00,13.076,28933.5,,,,,
1086,2016-06-19 08:30:00,13.654,49600.3,,,,,
1087,2016-06-19 09:00:00,13.269,42711.4,,,,,
1088,2016-06-19 09:30:00,13.846,57867,,,,,
1089,2016-06-19 10:00:00,16.046,55111.5,,,,,
1090,2016-06-19 10:30:00,18.711,52355.9,,,,,
1091,2016-06-19 11:00:00,20.805,121245.2,,,,,
1092,2016-06-19 11:30:00,21.664,88178.4,,,,,
1093,2016-06-19 12:00:00,22.046,71644.9,,,,,
1094,2016-06-19 12:30:00,20.996,93689.5,,,,,
1095,2016-06-19 13:00:00,20.043,148801,,,,,
1096,2016-06-19 13:30:00,20.71,99200.7,,,,,
1097,2016-06-19 14:00:00,20.615,99200.7,,,,,
1098,2016-06-19 14:30:00,18.521,132267.5,,,,,
1099,2016-06-19 15:00:00,19.187,88178.4,,,,,
1100,2016-06-19 15:30:00,19.758,132267.5,,,,,
1101,2016-06-19 16:00:00,18.711,49600.3,,,,,
1102,2016-06-19 16:30:00,20.043,57867,,,,,
1103,2016-06-19 17:00:00,22.429,85422.8,,,,,
1104,2016-06-19 17:30:00,21.664,115734.1,,,,,
1105,2016-06-19 18:00:00,19.377,74400.5,,,,,
1106,2016-06-19 18:30:00,18.616,57867,,,,,
1107,2016-06-19 19:00:00,16.523,15155.7,,,,,
1108,2016-06-19 19:30:00,17.665,26178,,,,,
1109,2016-06-19 20:00:00,14.038,14466.8,,,,,
1110,2016-06-19 20:30:00,13.654,15155.7,,,,,
1111,2016-06-19 21:00:00,14.038,10677.8,,,,,
1112,2016-06-19 21:30:00,12.013,8266.7,,,,,
1113,2016-06-19 22:00:00,11.722,5511.1,,,,,
1114,2016-06-19 22:30:00,11.722,3788.9,,,,,
1115,2016-06-19 23:00:00,12.69,7577.8,,,,,
1116,2016-06-19 23:30:00,12.013,3272.2,,,,,
1117,2016-06-20 00:00:00,10.651,2238.9,,,,,
1118,2016-06-20 00:30:00,10.553,2238.9,,,,,
1119,2016-06-20 01:00:00,10.553,968.8,,,,,
1120,2016-06-20 01:30:00,10.553,1001,,,,,
1121,2016-06-20 02:00:00,10.846,1237.9,,,,,
1122,2016-06-20 02:30:00,10.944,2325,,,,,
1123,2016-06-20 03:00:00,10.651,2927.8,,,,,
1124,2016-06-20 03:30:00,10.651,5166.7,,,,,
1125,2016-06-20 04:00:00,10.944,9644.5,,,,,
1126,2016-06-20 04:30:00,11.041,15844.5,,,,,
1127,2016-06-20 05:00:00,11.431,18600.1,,,,,
1128,2016-06-20 05:30:00,11.916,26178,,,,,
1129,2016-06-20 06:00:00,10.944,14466.8,,,,,
1130,2016-06-20 06:30:00,10.455,14466.8,,,,,
1131,2016-06-20 07:00:00,10.455,14466.8,,,,,
1132,2016-06-20 07:30:00,11.041,19977.9,,,,,
1133,2016-06-20 08:00:00,11.625,26178,,,,,
1134,2016-06-20 08:30:00,12.98,49600.3,,,,,
1135,2016-06-20 09:00:00,13.365,42711.4,,,,,
1136,2016-06-20 09:30:00,14.709,44089.2,,,,,
1137,2016-06-20 10:00:00,12.787,55111.5,,,,,
1138,2016-06-20 10:30:00,12.98,34444.7,,,,,
1139,2016-06-20 11:00:00,14.23,79911.6,,,,,
1140,2016-06-20 11:30:00,13.269,21355.7,,,,,
1141,2016-06-20 12:00:00,12.401,19977.9,,,,,
1142,2016-06-20 12:30:00,11.625,14466.8,,,,,
1143,2016-06-20 13:00:00,11.625,18600.1,,,,,
1144,2016-06-20 13:30:00,13.269,52355.9,,,,,
1145,2016-06-20 14:00:00,14.517,82667.2,,,,,
1146,2016-06-20 14:30:00,14.996,63378.2,,,,,
1147,2016-06-20 15:00:00,13.173,46844.8,,,,,
1148,2016-06-20 15:30:00,13.173,30311.3,,,,,
1149,2016-06-20 16:00:00,13.461,37200.2,,,,,
1150,2016-06-20 16:30:00,12.207,27555.7,,,,,
1151,2016-06-20 17:00:00,10.553,24800.2,,,,,
1152,2016-06-20 17:30:00,10.357,20666.8,,,,,
1153,2016-06-20 18:00:00,10.651,18600.1,,,,,
1154,2016-06-20 18:30:00,10.748,20666.8,,,,,
1155,2016-06-20 19:00:00,10.553,20666.8,,,,,
1156,2016-06-20 19:30:00,10.161,6544.5,,,,,
1157,2016-06-20 20:00:00,10.455,14466.8,,,,,
1158,2016-06-20 20:30:00,10.748,16533.4,,,,,
1159,2016-06-20 21:00:00,10.161,7233.4,,,,,
1160,2016-06-20 21:30:00,9.768,6544.5,,,,,
1161,2016-06-20 22:00:00,9.669,4477.8,,,,,
1162,2016-06-20 22:30:00,9.472,1636.1,,,,,
1163,2016-06-20 23:00:00,9.275,301.4,,,,,
1164,2016-06-20 23:30:00,9.866,247.6,,,,,
1165,2016-06-21 00:00:00,10.063,366,,,,,
1166,2016-06-21 00:30:00,9.965,419.8,,,,,
1167,2016-06-21 01:00:00,9.571,462.9,,,,,
1168,2016-06-21 01:30:00,9.077,559.7,,,,,
1169,2016-06-21 02:00:00,9.176,635.1,,,,,
1170,2016-06-21 02:30:00,9.472,1033.3,,,,,
1171,2016-06-21 03:00:00,9.275,1980.6,,,,,
1172,2016-06-21 03:30:00,9.373,2497.2,,,,,
1173,2016-06-21 04:00:00,9.077,2583.4,,,,,
1174,2016-06-21 04:30:00,9.571,6200,,,,,
1175,2016-06-21 05:00:00,10.455,15844.5,,,,,
1176,2016-06-21 05:30:00,11.528,19977.9,,,,,
1177,2016-06-21 06:00:00,11.916,22044.6,,,,,
1178,2016-06-21 06:30:00,12.207,26178,,,,,
1179,2016-06-21 07:00:00,13.269,30311.3,,,,,
1180,2016-06-21 07:30:00,13.846,41333.6,,,,,
1181,2016-06-21 08:00:00,15.76,46844.8,,,,,
1182,2016-06-21 08:30:00,16.141,55111.5,,,,,
1183,2016-06-21 09:00:00,20.519,57867,,,,,
1184,2016-06-21 09:30:00,17.284,66133.8,,,,,
1185,2016-06-21 10:00:00,17.475,82667.2,,,,,
1186,2016-06-21 10:30:00,16.523,49600.3,,,,,
1187,2016-06-21 11:00:00,15.569,34444.7,,,,,
1188,2016-06-21 11:30:00,18.711,187379,,,,,
1189,2016-06-21 12:00:00,16.523,46844.8,,,,,
1190,2016-06-21 12:30:00,21.091,99200.7,,,,,
1191,2016-06-21 13:00:00,23.1,170845.6,,,,,
1192,2016-06-21 13:30:00,20.996,198401.3,,,,,
1193,2016-06-21 14:00:00,21.855,220445.9,,,,,
1194,2016-06-21 14:30:00,23.004,220445.9,,,,,
1195,2016-06-21 15:00:00,15.664,55111.5,,,,,
1196,2016-06-21 15:30:00,18.426,28933.5,,,,,
1197,2016-06-21 16:00:00,20.234,132267.5,,,,,
1198,2016-06-21 16:30:00,20.138,137778.7,,,,,
1199,2016-06-21 17:00:00,18.616,115734.1,,,,,
1200,2016-06-21 17:30:00,18.521,88178.4,,,,,
1201,2016-06-21 18:00:00,18.996,110223,,,,,
1202,2016-06-21 18:30:00,14.804,18600.1,,,,,
1203,2016-06-21 19:00:00,16.808,49600.3,,,,,
1204,2016-06-21 19:30:00,16.713,55111.5,,,,,
1205,2016-06-21 20:00:00,14.709,19977.9,,,,,
1206,2016-06-21 20:30:00,15.091,44089.2,,,,,
1207,2016-06-21 21:00:00,14.613,30311.3,,,,,
1208,2016-06-21 21:30:00,14.325,28933.5,,,,,
1209,2016-06-21 22:00:00,13.461,10677.8,,,,,
1210,2016-06-21 22:30:00,13.461,16533.4,,,,,
1211,2016-06-21 23:00:00,12.497,4994.5,,,,,
1212,2016-06-21 23:30:00,11.528,2066.7,,,,,
1213,2016-06-22 00:00:00,10.651,1065.6,,,,,
1214,2016-06-22 00:30:00,10.161,818.1,,,,,
1215,2016-06-22 01:00:00,9.866,699.7,,,,,
1216,2016-06-22 01:30:00,9.669,710.4,,,,,
1217,2016-06-22 02:00:00,9.768,861.1,,,,,
1218,2016-06-22 02:30:00,9.373,1248.6,,,,,
1219,2016-06-22 03:00:00,9.768,3100,,,,,
1220,2016-06-22 03:30:00,9.571,3272.2,,,,,
1221,2016-06-22 04:00:00,9.669,4994.5,,,,,
1222,2016-06-22 04:30:00,10.259,9644.5,,,,,
